Latitude,Longitude,Country,City,AvgDropsPerMonth,PercentAffected
47.868,-80.522,Canada,Matachewan,0.007,0.009
45.964,-79.596,Canada,Nipissing,0.007,0.009
45.614,-79.167,Canada,Kearney,0.009,0.009
51.075,-90.27,Canada,Osnaburgh 63A,0.009,0.01
45.987,-79.587,Canada,Nipissing,0.009,0.01
45.961,-79.613,Canada,Nipissing,0.009,0.009
44.87,-81.322,Canada,Northern Bruce Peninsula,0.009,0.007
45.196,-78.11,Canada,Hastings Highlands,0.009,0.01
44.703,-77.942,Canada,Havelock-Belmont-Methuen,0.009,0.01
44.979,-79.048,Canada,Bracebridge,0.009,0.01
49.704,-87.418,Canada,Lake Nipigon,0.009,0.009
46.124,-81.04,Canada,Killarney,0.009,0.01
48.85,-93.589,Canada,Rainy Lake 17A,0.009,0.008
45.705,-77.454,Canada,Laurentian Valley,0.009,0.009
46.587,-84.433,Canada,Sault Ste. Marie,0.009,0.009
50.104,-91.822,Canada,Sioux Lookout,0.009,0.009
48.228,-89.703,Canada,Gillies,0.009,0.008
46.083,-81.153,Canada,Killarney,0.009,0.009
44.645,-76.504,Canada,South Frontenac,0.009,0.01
45.14,-77.593,Canada,Carlow/Mayo,0.009,0.009
50.094,-91.777,Canada,Sioux Lookout,0.009,0.01
50.096,-91.779,Canada,Sioux Lookout,0.009,0.009
45.959,-79.612,Canada,Nipissing,0.009,0.009
45.393,-77.519,Canada,Madawaska Valley,0.009,0.009
47.859,-80.516,Canada,Matachewan,0.009,0.009
45.099,-77.649,Canada,Carlow/Mayo,0.007,0.007
50.798,-93.422,Canada,Ear Falls,0.007,0.008
45.203,-76.323,Canada,Mississippi Mills,0.007,0.008
49.98,-92.121,Canada,Sioux Lookout,0.007,0.006
44.962,-76.434,Canada,Tay Valley,0.007,0.007
44.194,-80.144,Canada,Mulmur,0.007,0.008
44.752,-76.541,Canada,Tay Valley,0.007,0.007
44.589,-77.881,Canada,Havelock-Belmont-Methuen,0.007,0.008
46.38,-79.27,Canada,North Bay,0.007,0.007
48.238,-89.69,Canada,Gillies,0.007,0.005
44.08,-80.07,Canada,Mono,0.007,0.005
45.691,-77.494,Canada,"Killaloe, Hagarty and Richards",0.007,0.008
44.742,-76.503,Canada,Tay Valley,0.007,0.008
44.116,-80.111,Canada,Mulmur,0.007,0.008
50.101,-91.775,Canada,Sioux Lookout,0.007,0.008
45.338,-78.837,Canada,Algonquin Highlands,0.007,0.009
45.348,-78.779,Canada,Algonquin Highlands,0.007,0.007
45.467,-77.542,Canada,Madawaska Valley,0.007,0.005
44.464,-80.69,Canada,Grey Highlands,0.007,0.004
44.877,-81.322,Canada,Northern Bruce Peninsula,0.007,0.007
50.098,-91.771,Canada,Sioux Lookout,0.007,0.008
44.156,-80.18,Canada,Mulmur,0.007,0.009
45.397,-76.803,Canada,Admaston/Bromley,0.007,0.009
45.411,-77.137,Canada,Bonnechere Valley,0.007,0.006
49.504,-94.052,Canada,Sioux Narrows-Nestor Falls,0.007,0.008
45.648,-79.273,Canada,Armour,0.007,0.008
44.19,-80.145,Canada,Mulmur,0.007,0.008
44.892,-81.295,Canada,Northern Bruce Peninsula,0.007,0.006
48.237,-89.537,Canada,Neebing,0.007,0.009
44.825,-79.598,Canada,Severn,0.007,0.006
46.226,-78.903,Canada,Calvin,0.007,0.005
46.061,-81.216,Canada,Killarney,0.007,0.007
45.399,-76.802,Canada,Admaston/Bromley,0.007,0.009
51.097,-90.22,Canada,Osnaburgh 63A,0.007,0.008
51.08,-90.246,Canada,Osnaburgh 63A,0.007,0.007
44.728,-76.473,Canada,Rideau Lakes,0.007,0.007
45.28,-78.862,Canada,Algonquin Highlands,0.007,0.009
44.557,-77.963,Canada,Havelock-Belmont-Methuen,0.007,0.008
44.723,-76.458,Canada,Rideau Lakes,0.007,0.008
47.994,-79.758,Canada,Larder Lake,0.007,0.008
44.88,-78.505,Canada,Highlands East,0.007,0.007
43.942,-79.48,Canada,Richmond Hill,0.007,0
48.24,-89.666,Canada,Gillies,0.007,0.006
48.398,-81.109,Canada,Timmins,0.007,0.007
45.34,-78.822,Canada,Algonquin Highlands,0.007,0.008
45.73,-77.372,Canada,Laurentian Valley,0.007,0.007
45.65,-79.19,Canada,Kearney,0.007,0.009
45.341,-78.81,Canada,Algonquin Highlands,0.007,0.007
44.419,-80.301,Canada,The Blue Mountains,0.007,0.008
45.682,-77.515,Canada,"Killaloe, Hagarty and Richards",0.007,0.01
45.021,-78.218,Canada,Highlands East,0.007,0.007
44.447,-76.578,Canada,South Frontenac,0.007,0.009
44.724,-79.041,Canada,Kawartha Lakes,0.007,0.007
44.461,-80.346,Canada,The Blue Mountains,0.007,0.006
45.411,-77.125,Canada,Bonnechere Valley,0.007,0.008
45.377,-79.446,Canada,Huntsville,0.007,0.007
46.383,-79.265,Canada,North Bay,0.007,0.007
44.725,-79.05,Canada,Kawartha Lakes,0.007,0.008
46.054,-81.27,Canada,Killarney,0.007,0.007
43.277,-79.811,Canada,Hamilton,0.007,0.002
44.874,-78.53,Canada,Minden Hills,0.007,0.007
44.735,-76.491,Canada,Rideau Lakes,0.007,0.006
44.791,-79.218,Canada,Ramara,0.007,0.007
49.708,-87.368,Canada,Lake Nipigon,0.007,0.006
44.89,-81.305,Canada,Northern Bruce Peninsula,0.007,0.006
48.241,-89.701,Canada,Gillies,0.007,0.006
46.078,-81.164,Canada,Killarney,0.009,0.01
45.278,-77.079,Canada,Greater Madawaska,0.009,0.01
46.374,-78.837,Canada,Mattawan,0.009,0.009
45.177,-78.428,Canada,Dysart et al,0.009,0.009
44.759,-76.385,Canada,Rideau Lakes,0.009,0.009
45.28,-77.075,Canada,Greater Madawaska,0.009,0.01
44.732,-76.487,Canada,Rideau Lakes,0.009,0.01
44.847,-78.551,Canada,Minden Hills,0.009,0.009
45.328,-77.033,Canada,Greater Madawaska,0.009,0.01
51.075,-90.271,Canada,Osnaburgh 63A,0.009,0.01
46.078,-81.168,Canada,Killarney,0.009,0.01
47.843,-80.497,Canada,Matachewan,0.009,0.01
46.078,-81.169,Canada,Killarney,0.009,0.01
44.645,-76.502,Canada,South Frontenac,0.009,0.01
48.882,-87.556,Canada,Pays Plat 51,0.009,0.007
44.457,-76.571,Canada,South Frontenac,0.009,0.009
47.847,-80.507,Canada,Matachewan,0.009,0.01
50.809,-93.418,Canada,Ear Falls,0.009,0.009
45.954,-79.537,Canada,Nipissing,0.009,0.01
46.127,-80.069,Canada,Dokis 9,0.009,0.01
46.118,-81.057,Canada,Killarney,0.009,0.009
44.159,-80.166,Canada,Mulmur,0.009,0.009
45.281,-77.073,Canada,Greater Madawaska,0.009,0.009
45.95,-79.576,Canada,Nipissing,0.009,0.01
45.952,-79.603,Canada,Nipissing,0.009,0.009
45.124,-77.586,Canada,Carlow/Mayo,0.009,0.01
47.854,-80.513,Canada,Matachewan,0.009,0.01
44.593,-78.924,Canada,Kawartha Lakes,0.007,0.001
44.665,-77.901,Canada,Havelock-Belmont-Methuen,0.007,0.007
46.055,-81.242,Canada,Killarney,0.007,0.009
45.395,-79.344,Canada,Huntsville,0.007,0.008
48.353,-84.6,Canada,Dubreuilville,0.007,0.006
45.387,-76.855,Canada,Admaston/Bromley,0.007,0.007
45.206,-77.994,Canada,Hastings Highlands,0.007,0.008
48.337,-84.55,Canada,Dubreuilville,0.007,0.006
45.175,-79.036,Canada,Lake of Bays,0.007,0.01
48.351,-84.548,Canada,Dubreuilville,0.007,0.005
45.403,-76.795,Canada,Admaston/Bromley,0.007,0.009
45.41,-77.123,Canada,Bonnechere Valley,0.007,0.009
44.752,-76.538,Canada,Tay Valley,0.007,0.008
45.148,-79.115,Canada,Lake of Bays,0.007,0.001
47.993,-79.761,Canada,Larder Lake,0.007,0.008
44.624,-77.877,Canada,Havelock-Belmont-Methuen,0.007,0.008
45.411,-77.154,Canada,Bonnechere Valley,0.007,0.009
43.416,-79.921,Canada,Burlington,0.007,0.006
45.266,-77.104,Canada,Greater Madawaska,0.007,0.008
48.342,-84.567,Canada,Dubreuilville,0.007,0.007
44.528,-79.432,Canada,Oro-Medonte,0.007,0.002
51.065,-90.293,Canada,Osnaburgh 63A,0.007,0.008
44.725,-79.03,Canada,Kawartha Lakes,0.007,0.007
45.978,-79.591,Canada,Nipissing,0.007,0.009
44.566,-76.433,Canada,South Frontenac,0.007,0.008
48.239,-89.641,Canada,Gillies,0.007,0.007
48.239,-89.619,Canada,Neebing,0.007,0.007
45.378,-76.885,Canada,Admaston/Bromley,0.007,0.007
45.344,-78.796,Canada,Algonquin Highlands,0.007,0.007
45.393,-76.84,Canada,Admaston/Bromley,0.007,0.008
48.897,-93.928,Canada,Chapple,0.007,0.008
45.641,-79.286,Canada,Armour,0.007,0.009
45.344,-79.332,Canada,Huntsville,0.007,0.006
45.58,-76.674,Canada,Horton,0.007,0.008
49.705,-87.344,Canada,Lake Nipigon,0.007,0.007
44.808,-80.115,Canada,Tiny,0.007,0.009
45.392,-79.342,Canada,Huntsville,0.007,0.006
48.239,-89.669,Canada,Gillies,0.007,0.006
48.407,-81.121,Canada,Timmins,0.007,0.008
44.864,-81.326,Canada,South Bruce Peninsula,0.007,0.008
44.445,-76.579,Canada,South Frontenac,0.007,0.009
46.071,-81.183,Canada,Killarney,0.007,0.009
45.577,-79.305,Canada,Armour,0.007,0.004
44.728,-76.483,Canada,Rideau Lakes,0.007,0.008
45.72,-77.416,Canada,Laurentian Valley,0.007,0.009
44.807,-80.115,Canada,Tiny,0.007,0.009
44.707,-76.4,Canada,Rideau Lakes,0.007,0.007
45.652,-79.266,Canada,Kearney,0.007,0.009
47.979,-80.539,Canada,Matachewan,0.007,0.007
44.727,-76.464,Canada,Rideau Lakes,0.007,0.008
48.351,-84.548,Canada,Dubreuilville,0.007,0.005
50.098,-91.794,Canada,Sioux Lookout,0.007,0.006
45.07,-77.795,Canada,Bancroft,0.007,0.008
45.035,-78.229,Canada,Highlands East,0.007,0.006
44.181,-80.15,Canada,Mulmur,0.007,0.007
50.742,-93.392,Canada,Ear Falls,0.007,0.007
49.594,-94.072,Canada,Sioux Narrows-Nestor Falls,0.007,0.007
45.337,-78.836,Canada,Algonquin Highlands,0.007,0.009
45.336,-78.831,Canada,Algonquin Highlands,0.007,0.009
46.238,-80.434,Canada,French River / Rivière des Français,0.007,0.006
50.064,-91.745,Canada,Sioux Lookout,0.01,0.01
46.076,-81.174,Canada,Killarney,0.01,0.01
45.95,-79.577,Canada,Nipissing,0.01,0.01
46.087,-81.148,Canada,Killarney,0.01,0.01
45.333,-77.028,Canada,Greater Madawaska,0.01,0.01
49.559,-94.061,Canada,Sioux Narrows-Nestor Falls,0.01,0.009
50.081,-91.755,Canada,Sioux Lookout,0.01,0.01
44.536,-76.447,Canada,South Frontenac,0.01,0.009
45.949,-79.58,Canada,Nipissing,0.01,0.01
45.95,-79.595,Canada,Nipissing,0.01,0.01
45.954,-79.54,Canada,Nipissing,0.01,0.009
45.956,-79.609,Canada,Nipissing,0.01,0.01
45.702,-77.462,Canada,Laurentian Valley,0.01,0.009
46.374,-78.852,Canada,Mattawan,0.01,0.01
45.865,-79.314,Canada,"Parry Sound, Unorganized, North East Part",0.01,0.009
45.182,-78.423,Canada,Dysart et al,0.01,0.01
46.108,-81.086,Canada,Killarney,0.01,0.009
50.063,-91.745,Canada,Sioux Lookout,0.01,0.01
46.374,-78.848,Canada,Mattawan,0.01,0.01
44.709,-77.94,Canada,Havelock-Belmont-Methuen,0.01,0.01
45.701,-77.464,Canada,Laurentian Valley,0.01,0.01
45.277,-77.082,Canada,Greater Madawaska,0.01,0.01
48.212,-89.712,Canada,Neebing,0.01,0.009
46.374,-78.84,Canada,Mattawan,0.01,0.01
45.951,-79.575,Canada,Nipissing,0.01,0.01
45.109,-77.629,Canada,Carlow/Mayo,0.01,0.01
47.851,-80.511,Canada,Matachewan,0.01,0.01
46.066,-81.188,Canada,Killarney,0.01,0.009
47.846,-80.502,Canada,Matachewan,0.01,0.01
45.171,-78.471,Canada,Dysart et al,0.01,0.008
46.128,-80.063,Canada,Dokis 9,0.01,0.009
46.118,-81.058,Canada,Killarney,0.01,0.01
45.95,-79.577,Canada,Nipissing,0.01,0.01
50.071,-91.745,Canada,Sioux Lookout,0.01,0.01
45.646,-77.187,Canada,North Algona Wilberforce,0.007,0.005
45.958,-79.596,Canada,Nipissing,0.007,0.01
44.718,-77.932,Canada,Havelock-Belmont-Methuen,0.007,0.009
50.102,-91.827,Canada,Sioux Lookout,0.007,0.007
45.045,-79.216,Canada,Bracebridge,0.007,0.009
46.098,-81.11,Canada,Killarney,0.007,0.009
44.457,-80.345,Canada,The Blue Mountains,0.007,0.007
45.645,-79.246,Canada,Kearney,0.007,0.01
45.402,-76.797,Canada,Admaston/Bromley,0.007,0.009
46.237,-80.434,Canada,French River / Rivière des Français,0.007,0.005
45.411,-77.13,Canada,Bonnechere Valley,0.007,0.009
44.884,-81.326,Canada,Northern Bruce Peninsula,0.007,0.007
45.063,-79.82,Canada,Georgian Bay,0.007,0.008
45.19,-78.142,Canada,Dysart et al,0.007,0.008
49.707,-87.378,Canada,Lake Nipigon,0.007,0.007
45.955,-79.506,Canada,Nipissing,0.007,0.007
44.557,-76.441,Canada,South Frontenac,0.007,0.008
45.411,-77.136,Canada,Bonnechere Valley,0.007,0.009
51.085,-90.238,Canada,Osnaburgh 63A,0.007,0.007
45.378,-76.882,Canada,Admaston/Bromley,0.007,0.008
45.72,-77.417,Canada,Laurentian Valley,0.007,0.009
44.869,-76.704,Canada,Central Frontenac,0.007,0.007
44.883,-81.353,Canada,Northern Bruce Peninsula,0.007,0.008
45.142,-78.148,Canada,Dysart et al,0.007,0.006
45.03,-78.238,Canada,Highlands East,0.007,0.007
45.053,-79.202,Canada,Bracebridge,0.007,0.008
48.825,-94.429,Canada,Dawson,0.007,0.008
43.184,-79.665,Canada,Hamilton,0.007,0.007
45.146,-77.601,Canada,Carlow/Mayo,0.007,0.008
45.338,-78.825,Canada,Algonquin Highlands,0.007,0.008
44.647,-76.494,Canada,South Frontenac,0.007,0.009
46.098,-81.107,Canada,Killarney,0.007,0.007
44.719,-79.409,Canada,Severn,0.007,0.002
45.652,-79.264,Canada,Kearney,0.007,0.009
44.545,-76.931,Canada,Stone Mills,0.007,0.009
45.241,-77.652,Canada,Carlow/Mayo,0.007,0.007
44.851,-76.707,Canada,Central Frontenac,0.007,0.008
44.932,-76.446,Canada,Tay Valley,0.007,0.006
44.715,-76.401,Canada,Rideau Lakes,0.007,0.007
47.864,-80.519,Canada,Matachewan,0.007,0.009
44.612,-76.577,Canada,South Frontenac,0.007,0.009
45.411,-77.127,Canada,Bonnechere Valley,0.007,0.009
45.175,-79.029,Canada,Lake of Bays,0.007,0.008
48.242,-89.653,Canada,Gillies,0.007,0.007
45.726,-77.391,Canada,Laurentian Valley,0.007,0.007
44.525,-79.433,Canada,Oro-Medonte,0.007,0.006
45.645,-79.24,Canada,Kearney,0.007,0.008
49.599,-94.072,Canada,Sioux Narrows-Nestor Falls,0.007,0.008
45.405,-79.389,Canada,Huntsville,0.007,0.006
49.298,-84.858,Canada,Hornepayne,0.007,0.009
45.023,-78.219,Canada,Highlands East,0.007,0.008
46.206,-81.92,Canada,Sables-Spanish Rivers,0.007,0.006
45.177,-79.243,Canada,Huntsville,0.007,0.009
45.683,-77.513,Canada,"Killaloe, Hagarty and Richards",0.007,0.008
50.102,-91.768,Canada,Sioux Lookout,0.007,0.008
50.092,-91.764,Canada,Sioux Lookout,0.01,0.01
45.319,-77.037,Canada,Greater Madawaska,0.01,0.01
45.111,-77.623,Canada,Carlow/Mayo,0.01,0.01
45.138,-77.591,Canada,Carlow/Mayo,0.01,0.01
45.31,-77.041,Canada,Greater Madawaska,0.01,0.01
45.306,-77.054,Canada,Greater Madawaska,0.01,0.01
45.313,-77.035,Canada,Greater Madawaska,0.01,0.01
45.11,-77.625,Canada,Carlow/Mayo,0.01,0.01
45.179,-78.424,Canada,Dysart et al,0.01,0.01
50.061,-91.745,Canada,Sioux Lookout,0.01,0.01
45.311,-77.037,Canada,Greater Madawaska,0.01,0.01
50.067,-91.745,Canada,Sioux Lookout,0.01,0.01
45.321,-77.039,Canada,Greater Madawaska,0.01,0.01
45.325,-77.038,Canada,Greater Madawaska,0.01,0.01
45.111,-77.623,Canada,Carlow/Mayo,0.01,0.01
45.127,-77.575,Canada,Carlow/Mayo,0.01,0.01
50.094,-91.77,Canada,Sioux Lookout,0.01,0.01
45.137,-77.566,Canada,Carlow/Mayo,0.01,0.01
45.948,-79.587,Canada,Nipissing,0.01,0.01
45.949,-79.59,Canada,Nipissing,0.01,0.01
45.952,-79.565,Canada,Nipissing,0.01,0.01
50.08,-91.753,Canada,Sioux Lookout,0.01,0.01
50.085,-91.757,Canada,Sioux Lookout,0.01,0.01
45.299,-77.062,Canada,Greater Madawaska,0.01,0.01
45.303,-77.06,Canada,Greater Madawaska,0.01,0.01
45.957,-79.611,Canada,Nipissing,0.01,0.01
50.093,-91.768,Canada,Sioux Lookout,0.01,0.01
45.309,-77.044,Canada,Greater Madawaska,0.01,0.01
46.374,-78.854,Canada,Mattawan,0.01,0.01
45.286,-77.072,Canada,Greater Madawaska,0.01,0.01
45.129,-77.574,Canada,Carlow/Mayo,0.01,0.01
48.218,-89.711,Canada,Neebing,0.01,0.01
46.111,-81.082,Canada,Killarney,0.01,0.01
45.328,-77.034,Canada,Greater Madawaska,0.01,0.01
45.952,-79.568,Canada,Nipissing,0.01,0.01
45.951,-79.597,Canada,Nipissing,0.01,0.01
45.952,-79.566,Canada,Nipissing,0.01,0.01
45.245,-77.655,Canada,Carlow/Mayo,0.01,0.006
46.078,-81.167,Canada,Killarney,0.01,0.009
45.295,-77.063,Canada,Greater Madawaska,0.01,0.01
48.206,-89.715,Canada,Neebing,0.01,0.01
50.073,-91.745,Canada,Sioux Lookout,0.01,0.01
45.307,-77.053,Canada,Greater Madawaska,0.01,0.01
50.093,-91.767,Canada,Sioux Lookout,0.01,0.01
46.374,-78.863,Canada,Mattawan,0.01,0.01
50.091,-91.763,Canada,Sioux Lookout,0.01,0.01
44.693,-77.942,Canada,Havelock-Belmont-Methuen,0.01,0.01
44.155,-80.185,Canada,Mulmur,0.008,0.008
45.716,-77.424,Canada,Laurentian Valley,0.008,0.008
49.314,-84.761,Canada,Hornepayne,0.008,0.007
46.585,-84.431,Canada,Sault Ste. Marie,0.008,0.009
45.399,-77.498,Canada,Madawaska Valley,0.008,0.009
45.653,-79.207,Canada,Kearney,0.008,0.01
49.591,-94.074,Canada,Sioux Narrows-Nestor Falls,0.008,0.009
45.381,-76.869,Canada,Admaston/Bromley,0.008,0.009
45.047,-79.204,Canada,Bracebridge,0.008,0.009
44.806,-80.115,Canada,Tiny,0.008,0.009
45.339,-77.024,Canada,Greater Madawaska,0.008,0.008
45.344,-77.02,Canada,Greater Madawaska,0.008,0.009
50.767,-93.432,Canada,Ear Falls,0.008,0.008
44.547,-76.439,Canada,South Frontenac,0.008,0.008
50.098,-91.774,Canada,Sioux Lookout,0.008,0.009
44.872,-76.702,Canada,Central Frontenac,0.008,0.01
44.561,-77.968,Canada,Havelock-Belmont-Methuen,0.008,0.008
48.239,-89.671,Canada,Gillies,0.008,0.007
45.191,-76.33,Canada,Mississippi Mills,0.008,0.01
44.667,-77.902,Canada,Havelock-Belmont-Methuen,0.008,0.009
44.908,-76.492,Canada,Tay Valley,0.008,0.008
44.756,-76.53,Canada,Tay Valley,0.008,0.008
46.055,-81.235,Canada,Killarney,0.008,0.009
49.538,-94.062,Canada,Sioux Narrows-Nestor Falls,0.008,0.009
45.399,-75.122,Canada,The Nation / La Nation,0.008,0.008
45.865,-79.315,Canada,"Parry Sound, Unorganized, North East Part",0.008,0.009
45.202,-76.323,Canada,Mississippi Mills,0.008,0.008
50.782,-93.426,Canada,Ear Falls,0.008,0.008
45.617,-79.157,Canada,Kearney,0.008,0.009
46.096,-81.118,Canada,Killarney,0.008,0.01
50.825,-93.412,Canada,Ear Falls,0.008,0.008
45.421,-76.764,Canada,Admaston/Bromley,0.008,0.008
44.771,-76.365,Canada,Tay Valley,0.008,0.008
48.239,-89.7,Canada,Gillies,0.008,0.005
44.741,-76.39,Canada,Rideau Lakes,0.008,0.008
50.091,-92.272,Canada,Sioux Lookout,0.008,0.007
49.57,-94.072,Canada,Sioux Narrows-Nestor Falls,0.008,0.009
44.534,-76.449,Canada,South Frontenac,0.008,0.009
45.419,-76.767,Canada,Admaston/Bromley,0.008,0.008
44.731,-78.301,Canada,Trent Lakes,0.008,0.008
45.643,-77.185,Canada,North Algona Wilberforce,0.008,0.006
48.343,-81.12,Canada,Timmins,0.008,0.009
46.374,-78.818,Canada,Mattawan,0.008,0.007
45.341,-78.819,Canada,Algonquin Highlands,0.007,0.008
46.378,-79.286,Canada,North Bay,0.007,0.007
46.235,-80.434,Canada,French River / Rivière des Français,0.007,0.005
46.366,-78.73,Canada,Mattawan,0.007,0.005
45.41,-79.37,Canada,Huntsville,0.007,0.007
45.671,-81.93,Canada,Assiginack,0.007,0.006
45.387,-76.856,Canada,Admaston/Bromley,0.007,0.008
44.925,-76.456,Canada,Tay Valley,0.007,0.007
44.923,-76.468,Canada,Tay Valley,0.007,0.008
45.187,-78.424,Canada,Dysart et al,0.007,0.009
46.128,-80.062,Canada,Dokis 9,0.007,0.01
45.391,-76.847,Canada,Admaston/Bromley,0.007,0.008
45.39,-79.455,Canada,Huntsville,0.007,0.007
50.732,-93.376,Canada,Ear Falls,0.007,0.007
45.178,-79.242,Canada,Huntsville,0.007,0.006
44.889,-76.516,Canada,Tay Valley,0.007,0.008
48.794,-86.499,Canada,Marathon,0.007,0.007
50.733,-93.378,Canada,Ear Falls,0.007,0.007
45.389,-79.454,Canada,Huntsville,0.007,0.008
48.552,-85.208,Canada,White River,0.007,0.007
44.156,-80.19,Canada,Melancthon,0.007,0.008
44.73,-78.299,Canada,Trent Lakes,0.007,0.007
50.934,-93.769,Canada,Red Lake,0.007,0.007
46.227,-80.433,Canada,French River / Rivière des Français,0.007,0.006
44.962,-76.431,Canada,Tay Valley,0.007,0.008
47.87,-80.522,Canada,Matachewan,0.007,0.009
44.801,-80.113,Canada,Tiny,0.007,0.009
48.239,-89.695,Canada,Gillies,0.007,0.005
45.379,-77.535,Canada,Madawaska Valley,0.007,0.009
44.157,-80.196,Canada,Melancthon,0.007,0.008
46.379,-79.278,Canada,North Bay,0.007,0.007
44.843,-78.554,Canada,Minden Hills,0.007,0.007
46.366,-78.795,Canada,Mattawan,0.007,0.006
43.537,-79.915,Canada,Milton,0.007,0
44.857,-76.709,Canada,Central Frontenac,0.007,0.008
45.377,-76.886,Canada,Admaston/Bromley,0.007,0.008
44.492,-80.552,Canada,Grey Highlands,0.007,0.002
45.192,-76.304,Canada,Mississippi Mills,0.007,0.007
45.176,-79.025,Canada,Lake of Bays,0.007,0.008
44.731,-78.335,Canada,Trent Lakes,0.007,0.006
49.598,-94.072,Canada,Sioux Narrows-Nestor Falls,0.007,0.007
44.726,-76.478,Canada,Rideau Lakes,0.007,0.008
44.294,-77.827,Canada,Trent Hills,0.007,0.002
44.525,-79.432,Canada,Oro-Medonte,0.007,0.004
45.045,-79.208,Canada,Bracebridge,0.007,0.008
45.336,-78.841,Canada,Algonquin Highlands,0.007,0.01
44.9,-76.494,Canada,Tay Valley,0.007,0.009
44.734,-76.395,Canada,Rideau Lakes,0.007,0.009
45.342,-78.802,Canada,Algonquin Highlands,0.007,0.007
50.108,-91.775,Canada,Sioux Lookout,0.007,0.01
48.354,-84.597,Canada,Dubreuilville,0.007,0.006
44.033,-78.563,Canada,Clarington,0.007,0.006
45.725,-77.383,Canada,Laurentian Valley,0.007,0.007
45.644,-79.242,Canada,Kearney,0.007,0.008
50.1,-91.783,Canada,Sioux Lookout,0.007,0.008
44.887,-76.517,Canada,Tay Valley,0.007,0.008
48.582,-89.121,Canada,Shuniah,0.005,0.009
45.284,-74.531,Canada,South Glengarry,0.005,0.005
43.543,-79.987,Canada,Milton,0.005,0.004
44.522,-76.61,Canada,South Frontenac,0.005,0.006
44.504,-76.082,Canada,Leeds and the Thousand Islands,0.005,0.005
49.607,-94.077,Canada,Sioux Narrows-Nestor Falls,0.005,0.007
42.604,-82.515,Canada,Walpole Island 46,0.005,0.005
44.554,-76.93,Canada,Stone Mills,0.005,0.006
42.91,-80.469,Canada,Norfolk County,0.005,0.005
48.353,-84.612,Canada,Dubreuilville,0.005,0.006
45.061,-79.806,Canada,Georgian Bay,0.005,0.008
44.731,-79.068,Canada,Kawartha Lakes,0.005,0.005
49.28,-84.825,Canada,Hornepayne,0.005,0.006
44.734,-76.573,Canada,Central Frontenac,0.005,0.006
45.688,-77.504,Canada,"Killaloe, Hagarty and Richards",0.005,0.007
45.18,-76.316,Canada,Mississippi Mills,0.005,0.006
45.43,-76.757,Canada,Admaston/Bromley,0.005,0.005
45.058,-79.187,Canada,Bracebridge,0.005,0.009
48.656,-88.673,Canada,Shuniah,0.005,0.006
48.565,-89.132,Canada,Shuniah,0.005,0.005
48.353,-84.605,Canada,Dubreuilville,0.005,0.006
44.779,-76.471,Canada,Tay Valley,0.005,0.007
48.398,-89.752,Canada,O'Connor,0.005,0.005
48.608,-85.211,Canada,White River,0.005,0.006
45.616,-77.489,Canada,"Killaloe, Hagarty and Richards",0.005,0.006
45.329,-75.786,Canada,Ottawa,0.005,0.001
44.724,-76.46,Canada,Rideau Lakes,0.005,0.006
45.401,-79.347,Canada,Huntsville,0.005,0.008
44.726,-76.922,Canada,Central Frontenac,0.005,0.005
48.361,-84.532,Canada,Dubreuilville,0.005,0.002
